GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",843,66,644,74,199,60
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",2503,160,1444,187,1059,157
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",1942,131,790,165,1152,196
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",686,54,103,36,583,56
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",1585,86,827,95,758,103
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",2535,132,697,163,1838,206
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",470,55,248,45,222,49
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",4214,99,2009,277,2205,284
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",2485,142,1120,184,1365,193
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",1271,92,730,96,541,94
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",1241,44,996,115,245,102
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",584,27,411,44,173,44
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",648,43,419,61,229,58
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",598,46,374,55,224,63
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",562,55,318,54,244,51
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",0,11,0,11,0,11
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",2347,173,1415,187,932,199
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",1119,109,99,54,1020,109
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",1002,56,547,102,455,106
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",1392,76,240,66,1152,92
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",2084,122,96,58,1988,139
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",1811,91,261,74,1550,91
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",1586,86,274,91,1312,111
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",626,28,114,36,512,41
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",673,55,361,67,312,55
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",2617,73,337,119,2280,126
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",886,60,491,58,395,61
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",1367,77,224,74,1143,96
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",1804,85,335,102,1469,130
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",566,36,264,59,302,67
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",538,52,189,47,349,55
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",580,38,310,55,270,54
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",1379,104,638,114,741,130
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",2090,111,619,153,1471,166
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",615,54,303,69,312,68
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",1105,78,464,84,641,91
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",667,31,433,70,234,64
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",2356,108,1321,181,1035,192
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",692,50,49,34,643,55
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",933,39,605,70,328,66
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",2157,87,29,30,2128,92
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",2509,126,134,72,2375,146
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",815,59,460,89,355,91
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",1313,71,91,52,1222,80
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",650,54,84,51,566,61
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",671,40,67,27,604,48
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",638,40,278,78,360,77
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",802,34,0,11,802,34
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",702,52,40,29,662,51
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",793,47,370,65,423,65
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",1723,92,281,88,1442,106
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",735,60,227,54,508,79
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",1865,101,380,92,1485,122
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",1520,79,104,69,1416,101
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",1204,78,51,31,1153,87
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",747,53,224,61,523,72
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",1025,51,186,83,839,87
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",1466,90,55,34,1411,92
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",1777,81,487,114,1290,128
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",2181,119,171,82,2010,133
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",875,53,425,79,450,85
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",1517,65,22,25,1495,70
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",1931,82,18,22,1913,82
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",1706,75,146,81,1560,112
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",2506,181,572,168,1934,211
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",1201,65,101,53,1100,78
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",784,68,393,64,391,78
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",1722,86,60,33,1662,91
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",1001,79,218,74,783,95
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",2424,150,146,91,2278,161
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",593,36,91,42,502,45
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",3219,117,159,88,3060,153
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",1603,59,266,103,1337,99
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",1466,102,147,73,1319,119
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",1358,71,340,108,1018,118
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",550,40,14,12,536,41
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",1009,73,525,103,484,100
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",1671,81,72,49,1599,89
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",1753,66,17,21,1736,70
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1510,81,7,13,1503,84
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",1449,39,15,18,1434,47
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",1551,71,137,67,1414,88
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",1214,69,31,29,1183,70
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",1067,66,499,114,568,121
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",1358,78,86,62,1272,89
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",2308,126,236,113,2072,175
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",1149,100,332,106,817,130
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",1238,51,0,11,1238,51
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",2650,143,38,32,2612,138
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1538,68,199,70,1339,85
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",1396,65,317,69,1079,87
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1160,81,122,67,1038,100
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",2874,133,146,94,2728,157
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1617,103,731,129,886,135
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",2294,48,113,74,2181,89
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1295,45,229,84,1066,88
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",2535,106,124,75,2411,116
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1410,65,202,77,1208,87
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2118,136,31,36,2087,144
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1053,73,548,91,505,98
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1427,62,50,34,1377,68
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",808,46,444,72,364,79
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2172,112,118,68,2054,133
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",2007,131,1314,177,693,175
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",680,42,451,57,229,57
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1259,38,92,70,1167,77
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1626,62,117,46,1509,83
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",1050,66,620,118,430,110
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",3526,106,120,66,3406,127
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",1257,73,348,85,909,96
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",24,15,0,11,24,15
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",713,33,421,79,292,77
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",1222,81,427,102,795,107
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",1240,77,723,100,517,112
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",653,53,474,78,179,69
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",692,51,287,54,405,60
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",831,54,300,66,531,83
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",742,55,244,58,498,57
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",864,55,366,64,498,74
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",955,98,675,120,280,97
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",1983,105,0,16,1983,105
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",971,63,167,70,804,87
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",12683,292,5143,701,7540,729
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",2538,116,868,186,1670,195
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",1194,78,725,104,469,102
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",21,17,5,7,16,15
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",1779,175,1147,211,632,169
1400000US36007000100,36007000100,"Census Tract 1, Broome County, New York",1385,118,489,78,896,112
1400000US36007000200,36007000200,"Census Tract 2, Broome County, New York",1310,145,479,119,831,147
1400000US36007000300,36007000300,"Census Tract 3, Broome County, New York",1258,114,455,82,803,107
1400000US36007000400,36007000400,"Census Tract 4, Broome County, New York",893,93,474,93,419,104
1400000US36007000500,36007000500,"Census Tract 5, Broome County, New York",721,68,149,47,572,71
1400000US36007000600,36007000600,"Census Tract 6, Broome County, New York",876,78,372,70,504,71
1400000US36007000700,36007000700,"Census Tract 7, Broome County, New York",1366,111,958,105,408,98
1400000US36007000900,36007000900,"Census Tract 9, Broome County, New York",682,83,282,67,400,74
1400000US36007001100,36007001100,"Census Tract 11, Broome County, New York",862,100,78,33,784,104
1400000US36007001200,36007001200,"Census Tract 12, Broome County, New York",578,86,39,19,539,88
1400000US36007001300,36007001300,"Census Tract 13, Broome County, New York",1020,114,163,62,857,115
1400000US36007001400,36007001400,"Census Tract 14, Broome County, New York",2098,237,882,183,1216,220
1400000US36007001500,36007001500,"Census Tract 15, Broome County, New York",2199,89,1529,146,670,146
1400000US36007001600,36007001600,"Census Tract 16, Broome County, New York",1017,86,775,97,242,93
1400000US36007001700,36007001700,"Census Tract 17, Broome County, New York",1822,132,1023,114,799,138
1400000US36007001800,36007001800,"Census Tract 18, Broome County, New York",1650,101,801,116,849,141
1400000US36007010200,36007010200,"Census Tract 102, Broome County, New York",1850,159,1518,171,332,114
